house_type,locality,city,area,beds,bathrooms,balconies,furnishing,area_rate,rent
"3 BHK Flat for Rent in Bhoganhalli, Bangalore",Bhoganhalli,Bangalore,1086.0,3,3,0,Unfurnished,72.0,78000.0
4 BHK Villa for Rent in Whitefield Bangalore,Whitefield,Bangalore,6219.0,4,5,2,Semi-Furnished,64.0,400000.0
2 BHK House for Rent in LBS Nagar Kaggadasapura Bangalore,LBS Nagar,Bangalore,1200.0,2,2,3,Semi-Furnished,19.0,23000.0
2 BHK House for Rent in Kadugodi Bangalore,Kadugodi,Bangalore,1200.0,2,3,0,Furnished,23.0,28000.0
1 BHK House for Rent in Laggere Bangalore,Laggere,Bangalore,300.0,1,1,0,Unfurnished,18.0,5500.0
"4 BHK Villa for Rent in Adarsh Palm Retreat, Bellandur Bangalore",Adarsh Palm Retreat,Bangalore,3600.0,4,4,3,Semi-Furnished,67.0,240000.0
"2 BHK Flat for Rent in Gummanahalli, Bangalore",Gummanahalli,Bangalore,971.0,2,2,0,Semi-Furnished,26.0,25000.0
4 BHK Villa for Rent in Channasandra Bangalore,Channasandra,Bangalore,3000.0,4,4,2,Semi-Furnished,22.0,65000.0
2 BHK House for Rent in Mico Layout Hongasandra Bangalore,Mico Layout,Bangalore,850.0,2,2,2,Furnished,19.0,16000.0
"3 BHK Flat for Rent in Kammanahalli, Bangalore",Kammanahalli,Bangalore,2100.0,3,3,0,Semi-Furnished,31.0,65000.0
"2 BHK Flat for Rent in Bagalur Main Road, Bangalore",Bagalur Main Road,Bangalore,971.0,2,2,0,Semi-Furnished,29.0,28000.0
"1 BHK Flat for Rent in Nagavara, Bangalore",Nagavara,Bangalore,500.0,1,0,0,Furnished,36.0,18000.0
"2 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bangalore,950.0,2,2,3,Semi-Furnished,132.0,130000.0
"2 BHK Flat for Rent in Bidare Agraha, Bangalore",Bidare Agrahara,Bangalore,700.0,2,2,2,Semi-Furnished,26.0,18500.0
"3 BHK House for Rent in Ams Layout, Vidyaranyapura Bangalore",AMS Layout,Bangalore,1200.0,3,2,0,Semi-Furnished,18.0,22000.0
4 BHK Villa for Rent in Anantapuram Bangalore,Anantapura,Bangalore,3100.0,4,4,4,Semi-Furnished,23.0,70000.0
"2 BHK Flat for Rent in Bellandur, Outer Ring Road, Bangalore",Bellandur,Bangalore,1000.0,2,2,2,Semi-Furnished,40.0,40000.0
2 BHK House for Rent in Amruthnagar Bangalore,Amruthnagar,Bangalore,1200.0,2,2,0,Semi-Furnished,20.0,24000.0
1 BHK House for Rent in Bidare Agraha Bangalore,Bidare Agrahara,Bangalore,600.0,1,1,0,Semi-Furnished,13.0,8000.0
"3 BHK Flat for Rent in Pulkeshi Nagar, Bangalore",Pulkeshi Nagar,Bangalore,1800.0,3,3,4,Furnished,50.0,90000.0
5 BHK Villa for Rent in Hennur Main Road Bangalore,Hennur Main Road,Bangalore,3000.0,5,5,3,Semi-Furnished,23.0,70000.0
"3 BHK Flat for Rent in Koramangala, Bangalore",Koramangala,Bangalore,2291.0,3,4,4,Furnished,48.0,110000.0
"3 BHK Flat for Rent in Kogilu Main Road, Bangalore",Kogilu Main Road,Bangalore,1840.0,3,3,2,Semi-Furnished,27.0,50000.0
"3 BHK Flat for Rent in Lavakusha Nagar, Bangalore",Lavakusha Nagar,Bangalore,1096.0,3,3,2,Furnished,33.0,36000.0
"2 BHK Flat for Rent in Gruha Lakshmi Layout, Kamala Nagar, Bangalore",Gruha Lakshmi Layout,Bangalore,960.0,2,2,2,Furnished,18.0,17000.0
"2 BHK House for Rent in Kumaraswamy Layout, Kumaraswamy Layout Bangalore",Kumaraswamy Layout,Bangalore,600.0,2,1,0,Semi-Furnished,20.0,12000.0
1 BHK House for Rent in Banashankari Bangalore,Banashankari,Bangalore,424.0,1,1,0,Unfurnished,14.0,6000.0
"3 BHK Flat for Rent in Krishnarajapura, Bangalore",KR Puram,Bangalore,1200.0,3,2,0,Semi-Furnished,29.0,35000.0
4 BHK Villa for Rent in Budigere Bangalore,Budigere,Bangalore,3694.0,4,4,2,Semi-Furnished,22.0,80000.0
1 BHK House for Rent in Adugodi Bangalore,Adugodi,Bangalore,500.0,1,1,0,Semi-Furnished,22.0,11200.0
4 BHK Villa for Rent in Budigere Bangalore,Budigere,Bangalore,1650.0,4,3,0,Semi-Furnished,30.0,50000.0
"3 BHK Flat for Rent in Kasavanahalli, Bangalore",Kasavanahalli,Bangalore,1820.0,3,3,4,Semi-Furnished,43.0,79000.0
"2 BHK Flat for Rent in Begur, Bangalore",Begur,Bangalore,930.0,2,2,0,Semi-Furnished,45.0,42000.0
"1 BHK Flat for Rent in Stage 6th Banashankari, Bangalore",Banashankari stage 6,Bangalore,572.0,1,1,0,Semi-Furnished,44.0,25000.0
"2 BHK House for Rent in Chikku Lakshmaiah Layout, Adugodi Bangalore",Chikku Lakshmaiah Layout,Bangalore,700.0,2,2,0,Semi-Furnished,29.0,20000.0
"2 BHK Flat for Rent in Vinayak Nagar Kattigenahalli, Bangalore",Vinayak Nagar,Bangalore,750.0,2,2,2,Semi-Furnished,33.0,25000.0
"3 BHK Flat for Rent in Yeswanthpur, Bangalore",Yeswanthpur,Bangalore,1948.0,3,3,3,Semi-Furnished,26.0,50000.0
"3 BHK Flat for Rent in F Block Sahakar Nagar, Bangalore",F Block Sahakar Nagar,Bangalore,1580.0,3,3,3,Semi-Furnished,27.0,43000.0
"3 BHK Flat for Rent in Jakkur, Bangalore",Jakkur,Bangalore,1950.0,3,3,3,Semi-Furnished,41.0,80000.0
"3 BHK Flat for Rent in Bellandur Lake Road, Bangalore",Bellandur Lake Road,Bangalore,2000.0,3,3,0,Furnished,29.0,58000.0
2 BHK House for Rent in Stage 2nd BTM Layout Bangalore,BTM Layout Stage 2,Bangalore,600.0,2,2,0,Unfurnished,23.0,14000.0
"2 BHK Flat for Rent in Doddaballapur Main Road, Bangalore",Doddaballapur Main Road,Bangalore,1000.0,2,2,0,Unfurnished,14.0,14000.0
"3 BHK Flat for Rent in Hosa Road, off Hosur Road, Bangalore",Hosa Road,Bangalore,1538.0,3,3,0,Semi-Furnished,36.0,55000.0
4 BHK Villa for Rent in Yelahanka Bangalore,Yelahanka,Bangalore,3175.0,4,4,2,Unfurnished,79.0,250000.0
"3 BHK Flat for Rent in Haralur, Bangalore",Haralur,Bangalore,1740.0,3,3,0,Semi-Furnished,37.0,65000.0
"2 BHK Flat for Rent in Yeswanthpur, Bangalore",Yeswanthpur,Bangalore,700.0,2,2,0,Semi-Furnished,40.0,28000.0
"3 BHK Flat for Rent in Cox Town, Bangalore",Cox Town,Bangalore,1800.0,3,3,3,Furnished,42.0,75000.0
"3 BHK Flat for Rent in Haralur Main Road, Bangalore",Haralur Main Road,Bangalore,1300.0,3,2,2,Semi-Furnished,58.0,76000.0
1 BHK House for Rent in RT Nagar Bangalore,RT Nagar,Bangalore,250.0,1,1,0,Semi-Furnished,28.0,7000.0
"3 BHK Flat for Rent in Hebbal, Bangalore",Hebbal,Bangalore,1134.0,3,3,2,Semi-Furnished,62.0,70000.0
"3 BHK Flat for Rent in Hebbal, Bangalore",Hebbal,Bangalore,2960.0,3,3,2,Semi-Furnished,54.0,160000.0
"3 BHK Flat for Rent in Bannerughatta, Bangalore",Bannerghatta,Bangalore,1342.0,3,2,0,Semi-Furnished,35.0,47000.0
"2 BHK Flat for Rent in HAL Old Airport Road, Bangalore",HAL Old Airport Road,Bangalore,1250.0,2,2,0,Furnished,42.0,52000.0
"2 BHK Flat for Rent in Kodathi, Bangalore",Kodathi,Bangalore,750.0,2,2,0,Semi-Furnished,35.0,26000.0
"2 BHK Flat for Rent in Hennur Gardens, Bangalore",Hennur,Bangalore,1100.0,2,2,0,Furnished,25.0,28000.0
2 BHK House for Rent in Phase 1 Electronics City Bangalore,Electronics City Phase 1,Bangalore,936.0,2,2,2,Furnished,34.0,32000.0
2 BHK House for Rent in Varthur Bangalore,Varthur,Bangalore,510.0,2,2,0,Unfurnished,29.0,15000.0
"2 BHK Flat for Rent in Kengeri Satellite Town, Bangalore",Kengeri Satellite Town,Bangalore,1300.0,2,1,0,Semi-Furnished,15.0,20000.0
"3 BHK Flat for Rent in Hebbal, Bangalore",Hebbal,Bangalore,1600.0,3,3,2,Unfurnished,43.0,69000.0
"2 BHK Flat for Rent in Sector 4 HSR Layout, Bangalore",Sector 4 HSR Layout,Bangalore,1150.0,2,2,0,Semi-Furnished,39.0,45000.0
"4 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bangalore,4000.0,4,5,4,Semi-Furnished,38.0,150000.0
"3 BHK Flat for Rent in Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,1650.0,3,3,0,Semi-Furnished,39.0,65000.0
2 BHK House for Rent in Horamavu Bangalore,Horamavu,Bangalore,1200.0,2,2,0,Semi-Furnished,18.0,21000.0
2 BHK House for Rent in Chikkabidarakallu Bangalore,Chikkabidarakallu,Bangalore,740.0,2,2,0,Unfurnished,11.0,8000.0
1 BHK House for Rent in Somasundarapalya Bangalore,Somasundarapalya,Bangalore,650.0,1,1,0,Semi-Furnished,29.0,19000.0
"3 BHK Flat for Rent in Bommanahalli, Bangalore",Bommanahalli,Bangalore,1850.0,3,3,2,Furnished,46.0,85000.0
"3 BHK Flat for Rent in Mahalakshmipuram Layout, Mahalakshmipuram, Bangalore",Mahalakshmipuram Layout,Bangalore,2000.0,3,3,2,Semi-Furnished,30.0,60000.0
4 BHK House for Rent in Btm Layout Bangalore,BTM Layout,Bangalore,3500.0,4,4,2,Semi-Furnished,57.0,200000.0
"3 BHK Flat for Rent in Cunningham Road, Bangalore",Cunningham Road,Bangalore,3025.0,3,4,2,Unfurnished,73.0,220000.00000000003
3 BHK House for Rent in Stage 2 RMV Bangalore,RMV Extension Stage 2,Bangalore,2500.0,3,3,0,Semi-Furnished,24.0,60000.0
"2 BHK Flat for Rent in Haralur Main Road, Bangalore",Haralur Main Road,Bangalore,1000.0,2,2,0,Unfurnished,30.0,30000.0
"2 BHK Flat for Rent in Budigere, Bangalore",Budigere,Bangalore,1065.0,2,2,2,Semi-Furnished,28.0,30000.0
1 BHK House for Rent in Tulasi Layout Bangalore,Tulasi Layout,Bangalore,450.0,1,1,0,Semi-Furnished,23.0,10500.0
3 BHK Villa for Rent in Kanakapura Road Bangalore,Kanakapura Road,Bangalore,2480.0,3,3,0,Semi-Furnished,20.0,50000.0
2 BHK House for Rent in Horamavu Bangalore,Horamavu,Bangalore,1000.0,2,2,2,Semi-Furnished,15.0,15000.0
1 BHK House for Rent in Deepanjali Nagar Bangalore,Deepanjali Nagar,Bangalore,500.0,1,1,0,Unfurnished,16.0,8000.0
2 BHK House for Rent in Kasavanahalli Bangalore,Kasavanahalli,Bangalore,750.0,2,2,0,Unfurnished,23.0,17000.0
"1 BHK House for Rent in Anjana Nagar, Sunkadakatte, magadi Road Bangalore",Anjana Nagar,Bangalore,500.0,1,2,0,Unfurnished,10.0,5000.0
4 BHK House for Rent in Sanjayanagara Bangalore,Sanjayanagara,Bangalore,1250.0,4,2,2,Semi-Furnished,32.0,40000.0
"3 BHK House for Rent in Doddanekundi, Kartik Nagar Bangalore",Doddanekundi,Bangalore,900.0,3,2,0,Semi-Furnished,31.0,28000.0
"3 BHK Flat for Rent in Koramangala, Bangalore",Koramangala,Bangalore,1400.0,3,3,0,Furnished,61.0,85000.0
"3 BHK Flat for Rent in Hutchins Road, Bangalore",Hutchins Road,Bangalore,1600.0,3,3,3,Unfurnished,35.0,56000.0
"3 BHK Flat for Rent in Yelahanka, Bangalore",Yelahanka,Bangalore,1300.0,3,2,2,Unfurnished,35.0,45000.0
5 BHK House for Rent in Stage 2nd Rajajinagar Bangalore,Rajajinagar Stage 2,Bangalore,4000.0,5,5,4,Unfurnished,21.0,85000.0
"3 BHK Flat for Rent in Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,1860.0,3,3,0,Unfurnished,35.0,65000.0
"2 BHK Flat for Rent in Bommasandra Jigani Link Road, Bangalore",Bommasandra Jigani Link Road,Bangalore,950.0,2,2,2,Semi-Furnished,22.0,21000.0
"2 BHK House for Rent in Gattahalli, Electronic City Bangalore",Gattahalli,Bangalore,900.0,2,2,0,Semi-Furnished,24.0,21500.0
"3 BHK Flat for Rent in Budigere, Bangalore",Budigere,Bangalore,1250.0,3,3,2,Semi-Furnished,24.0,30000.0
"3 BHK Flat for Rent in Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,1658.0,3,3,0,Semi-Furnished,36.0,60000.0
1 BHK House for Rent in Rajajinagar Bangalore,Rajaji Nagar,Bangalore,625.0,1,1,0,Unfurnished,10.0,6500.0
"1 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bangalore,670.0,1,1,0,Semi-Furnished,45.0,30000.0
"4 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bangalore,5500.0,4,5,2,Semi-Furnished,55.0,300000.0
"3 BHK Flat for Rent in A Narayanapura, Mahadevapura, Bangalore",A Narayanapura,Bangalore,990.0,3,3,2,Semi-Furnished,71.0,70000.0
"2 BHK Flat for Rent in Kaggadasapura, Indira nagar, Bangalore",Kaggadasapura,Bangalore,1245.0,2,2,2,Semi-Furnished,35.0,44000.0
"2 BHK Flat for Rent in Basavanagudi, Bangalore",Basavanagudi,Bangalore,900.0,2,1,0,Unfurnished,20.0,18000.0
"2 BHK Flat for Rent in Ejipura, Bangalore",Ejipura,Bangalore,650.0,2,1,0,Semi-Furnished,16.0,10500.0
1 BHK House for Rent in Krishnarajapura Bangalore,KR Puram,Bangalore,600.0,1,1,0,Unfurnished,18.0,11000.0
4 BHK Villa for Rent in Phase 2 Electronic City Bangalore,Electronic City Phase 2,Bangalore,1800.0,4,3,0,Semi-Furnished,19.0,35000.0
"2 BHK Flat for Rent in Marathahalli, Bangalore",Marathahalli,Bangalore,1263.0,2,2,0,Unfurnished,18.0,23000.0
1 BHK House for Rent in Adugodi Bangalore,Adugodi,Bangalore,450.0,1,1,0,Semi-Furnished,22.0,10000.0
3 BHK Villa for Rent in Whitefield Bangalore,Whitefield,Bangalore,2000.0,3,3,0,Semi-Furnished,22.0,45000.0
3 BHK House for Rent in Balaji Layout Kaggadasapura Bangalore,Balaji Layout,Bangalore,2300.0,3,3,0,Semi-Furnished,24.0,55000.0
"4 BHK Villa for Rent in Epip Zone, Whitefield Bangalore",EPIP Zone,Bangalore,3850.0,4,5,2,Unfurnished,78.0,300000.0
"2 BHK Flat for Rent in Nehru Nagar, Bangalore",Nehru Nagar,Bangalore,1375.0,2,2,0,Semi-Furnished,29.0,40000.0
"3 BHK Flat for Rent in Basapura Main Road, Bangalore",Basapura Main Road,Bangalore,1350.0,3,3,2,Unfurnished,22.0,30000.0
"2 BHK Flat for Rent in Laxmi Sagar Layout, Mahadevapura, Bangalore",Laxmi Sagar Layout,Bangalore,1130.0,2,2,2,Semi-Furnished,42.0,47000.0
"3 BHK Flat for Rent in Ramamurthy Nagar, Bangalore",Ramamurthy Nagar,Bangalore,1350.0,3,2,2,Furnished,37.0,50000.0
"1 BHK Flat for Rent in Phase 1 Electronics City, Bangalore",Electronics City Phase 1,Bangalore,500.0,1,1,0,Semi-Furnished,22.0,11000.0
"2 BHK Flat for Rent in Hennur Gardens, Bangalore",Hennur,Bangalore,1232.0,2,2,0,Semi-Furnished,37.0,46000.0
2 BHK House for Rent in Hennur Gardens Bangalore,Hennur,Bangalore,750.0,2,2,0,Unfurnished,21.0,16000.0
"3 BHK Flat for Rent in Electronic City, Bangalore",Electronic City,Bangalore,1050.0,3,2,0,Semi-Furnished,40.0,42000.0
"3 BHK Flat for Rent in Jakkur, Bangalore",Jakkur,Bangalore,1490.0,3,3,0,Semi-Furnished,43.0,64000.0
"2 BHK Flat for Rent in Stage 6th Banashankari, Bangalore",Banashankari stage 6,Bangalore,989.0,2,2,0,Semi-Furnished,36.0,35500.0
"3 BHK Flat for Rent in Nagavara, Bangalore",Nagavara,Bangalore,2450.0,3,4,0,Semi-Furnished,35.0,85000.0
4 BHK Villa for Rent in Yelahanka Bangalore,Yelahanka,Bangalore,4025.0,4,5,0,Semi-Furnished,75.0,300000.0
4 BHK Villa for Rent in RT Nagar Bangalore,RT Nagar,Bangalore,2400.0,4,4,3,Semi-Furnished,50.0,120000.0
"4 BHK Flat for Rent in Rajajinagar Industrial Town, Rajajinagar, Bangalore",Rajaji Nagar Industrial Town,Bangalore,2467.0,4,5,2,Semi-Furnished,101.0,250000.0
"3 BHK Flat for Rent in Vittal Mallya Road, Bangalore",Vittal Mallya Road,Bangalore,3200.0,3,3,3,Semi-Furnished,94.0,300000.0
4 BHK House for Rent in Whitefield Bangalore,Whitefield,Bangalore,3500.0,4,5,0,Semi-Furnished,23.0,80000.0
"2 BHK Flat for Rent in Kasavanahalli, Bangalore",Kasavanahalli,Bangalore,750.0,2,2,0,Unfurnished,29.0,22000.0
"3 BHK Flat for Rent in Hennur Main Road, Bangalore",Hennur Main Road,Bangalore,1320.0,3,3,0,Semi-Furnished,38.0,50000.0
"3 BHK Flat for Rent in Banashankari, Bangalore",Banashankari,Bangalore,1891.0,3,3,0,Semi-Furnished,42.0,80000.0
"8 BHK Flat for Rent in Stage 5th RR Nagar, Bangalore",Rajarajeshwari Nagar Stage 5,Bangalore,2000.0,8,8,4,Semi-Furnished,65.0,130000.0
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bangalore,1740.0,3,3,2,Unfurnished,43.0,75000.0
2 BHK House for Rent in Ramachandrapura Jalahalli East Bangalore,Ramchandrapura,Bangalore,700.0,2,2,0,Semi-Furnished,11.0,8000.0
"3 BHK Flat for Rent in Bannerghatta Main Road, Bangalore",Bannerghatta Road,Bangalore,1495.0,3,3,0,Semi-Furnished,30.0,45000.0
"2 BHK Flat for Rent in Devanahalli, Bangalore",Devanahalli,Bangalore,1080.0,2,2,0,Semi-Furnished,27.0,29000.0
4 BHK House for Rent in Phase 5 JP Nagar Bangalore,Phase 5 JP Nagar,Bangalore,1600.0,4,3,0,Semi-Furnished,25.0,40000.0
"2 BHK Flat for Rent in J P Nagar, Bangalore",JP Nagar,Bangalore,1500.0,2,2,3,Semi-Furnished,23.0,35000.0
1 BHK House for Rent in Rajajinagar Bangalore,Rajaji Nagar,Bangalore,450.0,1,1,0,Semi-Furnished,11.0,5000.0
4 BHK House for Rent in Banashankari Bangalore,Banashankari,Bangalore,4500.0,4,4,4,Semi-Furnished,33.0,150000.0
"2 BHK Flat for Rent in Subbaiahnapalya, Bangalore",Subbaiahnapalya,Bangalore,900.0,2,2,0,Unfurnished,18.0,16000.0
"2 BHK Flat for Rent in Kalyan Nagar, Bangalore",Kalyan Nagar,Bangalore,1145.0,2,2,2,Semi-Furnished,26.0,30000.0
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bangalore,1000.0,3,3,0,Semi-Furnished,70.0,70000.0
"3 BHK Flat for Rent in Kogilu Main Road, Bangalore",Kogilu Main Road,Bangalore,1350.0,3,2,2,Semi-Furnished,33.0,45000.0
"3 BHK Flat for Rent in Hbr Layout, Bangalore",HBR Layout,Bangalore,1250.0,3,2,0,Semi-Furnished,24.0,30000.0
"4 BHK Flat for Rent in Anandnagar Hebbal, Bangalore",Anand Nagar- Hebbal,Bangalore,2200.0,4,4,3,Semi-Furnished,45.0,100000.0
"2 BHK Flat for Rent in Varthur, Bangalore",Varthur,Bangalore,800.0,2,2,0,Semi-Furnished,51.0,41000.0
2 BHK House for Rent in Attibele Bangalore,Attibele,Bangalore,900.0,2,2,0,Unfurnished,11.0,10000.0
"3 BHK Flat for Rent in Bannerghatta Main Road, Bangalore",Bannerghatta Road,Bangalore,1710.0,3,3,2,Semi-Furnished,28.0,48000.0
2 BHK House for Rent in T Dasarahalli Bangalore,T Dasarahalli,Bangalore,1100.0,2,1,0,Semi-Furnished,91.0,100000.0
"2 BHK Flat for Rent in Kudlu Gate, Bangalore",Kudlu Gate,Bangalore,945.0,2,2,0,Semi-Furnished,53.0,50000.0
"3 BHK Flat for Rent in Hebbal, Bangalore",Hebbal,Bangalore,3000.0,3,3,3,Furnished,48.0,150000.0
"2 BHK Flat for Rent in Pai Layout Mahadevapura, Bangalore",Pai Layout Mahadevapura,Bangalore,915.0,2,2,0,Semi-Furnished,27.0,25000.0
1 BHK House for Rent in Naganathapura Rayasandra Bangalore,Naganathapura,Bangalore,450.0,1,1,0,Unfurnished,18.0,7900.0
"2 BHK Flat for Rent in Thubarahalli, Whitefield, Bangalore",Thubarahalli,Bangalore,1300.0,2,2,0,Semi-Furnished,35.0,46000.0
"2 BHK Flat for Rent in Thanisandra, Bangalore",Thanisandra,Bangalore,1000.0,2,2,0,Semi-Furnished,22.0,22000.0
2 BHK House for Rent in Byrathi Bangalore,Byrathi,Bangalore,800.0,2,2,0,Semi-Furnished,13.0,10000.0
"3 BHK Flat for Rent in Ambalipura Haralur, Bangalore",Ambalipura,Bangalore,1770.0,3,3,2,Furnished,34.0,60000.0
"4 BHK Flat for Rent in Hebbal, Bangalore",Hebbal,Bangalore,2617.0,4,4,3,Furnished,62.0,160000.0
"10 BHK Flat for Rent in Hoodi, Hoodi, Bangalore",Hoodi,Bangalore,1650.0,10,3,4,Semi-Furnished,35.0,58000.0
"3 BHK Villa for Rent in Akshya Nagar, Ramamurthi Nagar Bangalore",Akshya Nagar,Bangalore,2650.0,3,3,4,Unfurnished,15.0,40000.0
"3 BHK Flat for Rent in Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,1700.0,3,4,2,Semi-Furnished,44.0,75000.0
1 BHK House for Rent in Electronic City Bangalore,Electronic City,Bangalore,450.0,1,1,0,Unfurnished,11.0,5000.0
"3 BHK Flat for Rent in Gottigere, Bangalore",Gottigere,Bangalore,1207.0,3,2,0,Unfurnished,11.0,13000.0
1 BHK House for Rent in Sunkadakatte Bangalore,Sunkadakatte,Bangalore,550.0,1,1,0,Unfurnished,9.0,5000.0
"3 BHK Flat for Rent in Pulikeshi Nagar, Bangalore",Frazer Town,Bangalore,1700.0,3,3,2,Semi-Furnished,24.0,40000.0
"2 BHK Flat for Rent in Block 2nd HBR Layout, Bangalore",HBR Layout Block 2,Bangalore,1200.0,2,2,0,Semi-Furnished,17.0,20000.0
"2 BHK Flat for Rent in Sector 1st HSR Layout, Bangalore",Sector 1 HSR Layout,Bangalore,1250.0,2,2,3,Semi-Furnished,40.0,50000.0
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bangalore,1890.0,3,3,2,Semi-Furnished,25.0,48000.0
"2 BHK House for Rent in Hoodi, Hoodi Bangalore",Hoodi,Bangalore,600.0,2,1,0,Unfurnished,25.0,15000.0
4 BHK House for Rent in Outer Ring Road Bangalore,Ring Road,Bangalore,1600.0,4,4,0,Semi-Furnished,62.0,100000.0
2 BHK House for Rent in Jigani Bangalore,Jigani,Bangalore,700.0,2,2,0,Semi-Furnished,15.0,10750.0
"2 BHK Flat for Rent in Haralur, Bangalore",Haralur,Bangalore,712.0,2,2,2,Furnished,70.0,50000.0
"4 BHK Flat for Rent in Block 5th Jayanagar, Bangalore",Block 5th Jayanagar,Bangalore,3000.0,4,4,3,Semi-Furnished,67.0,200000.0
"3 BHK Flat for Rent in J P Nagar, Bangalore",JP Nagar,Bangalore,1587.0,3,2,0,Semi-Furnished,24.0,38000.0
3 BHK House for Rent in Jakkur Bangalore,Jakkur,Bangalore,2400.0,3,3,4,Semi-Furnished,38.0,90000.0
"2 BHK Flat for Rent in CV Raman Nagar, Bangalore",C V Raman Nagar,Bangalore,1300.0,2,2,0,Semi-Furnished,31.0,40000.0
4 BHK Villa for Rent in Thanisandra Main Road Bangalore,Thanisandra Main Road,Bangalore,2830.0,4,4,2,Semi-Furnished,20.0,58000.0
"2 BHK Flat for Rent in Electronic City, Bangalore",Electronic City,Bangalore,1100.0,2,2,0,Semi-Furnished,38.0,42000.0
"1 BHK Flat for Rent in Doddanekundi, Kartik Nagar, Bangalore",Doddanekundi,Bangalore,430.0,1,1,0,Semi-Furnished,33.0,14000.0
"1 BHK Flat for Rent in Manayata Tech Park, Bangalore",Manyata Tech Park,Bangalore,950.0,1,1,0,Semi-Furnished,26.0,25000.0
"3 BHK Flat for Rent in Cleveland Town, Frazer Town, Bangalore",Cleveland Town,Bangalore,2750.0,3,4,3,Semi-Furnished,45.0,130000.0
"1 BHK Flat for Rent in Munnekollal, Bangalore",Munnekollal,Bangalore,450.0,1,1,0,Semi-Furnished,38.0,17000.0
1 BHK House for Rent in Bapuji Nagar Bangalore,Bapuji Nagar,Bangalore,300.0,1,1,0,Unfurnished,17.0,5000.0
1 BHK House for Rent in Nanjappa Layout Adugodi Bangalore,Nanjappa Layout Adugodi,Bangalore,500.0,1,1,0,Unfurnished,26.0,13000.0
"2 BHK Flat for Rent in Yelahanka, Bangalore",Yelahanka,Bangalore,1468.0,2,2,0,Furnished,34.0,50000.0
4 BHK House for Rent in Dasarahalli Bangalore,Dasarahalli,Bangalore,2000.0,4,3,0,Semi-Furnished,38.0,75000.0
"4 BHK Villa for Rent in Ecc Road, Whitefield Bangalore",ECC Road,Bangalore,3606.0,4,4,2,Semi-Furnished,35.0,130000.0
2 BHK House for Rent in Ramamurthy Nagar Bangalore,Ramamurthy Nagar,Bangalore,1200.0,2,2,0,Semi-Furnished,17.0,20000.0
1 BHK House for Rent in Arekere Bangalore,Arekere,Bangalore,750.0,1,2,0,Semi-Furnished,20.0,15000.0
2 BHK House for Rent in Indiranagar Bangalore,Indira Nagar,Bangalore,1400.0,2,2,0,Unfurnished,16.0,23000.0
"3 BHK Flat for Rent in Marathahalli, Bangalore",Marathahalli,Bangalore,1590.0,3,2,0,Semi-Furnished,41.0,65000.0
"3 BHK Flat for Rent in Tatanagar, Bangalore",Tata Nagar,Bangalore,1000.0,3,2,0,Semi-Furnished,22.0,22000.0
2 BHK House for Rent in Vijayanagar Bangalore,Vijayanagar,Bangalore,1000.0,2,2,0,Semi-Furnished,25.0,25000.0
"1 BHK House for Rent in Itpl, Whitefield Bangalore",ITPL,Bangalore,300.0,1,1,0,Furnished,60.0,18000.0
"3 BHK Flat for Rent in Bagalur Main Road, Bangalore",Bagalur Main Road,Bangalore,1562.0,3,3,0,Unfurnished,27.0,42000.0
"3 BHK Flat for Rent in Whitefield, Bangalore",Whitefield,Bangalore,1688.0,3,2,2,Semi-Furnished,24.0,40000.0
"2 BHK House for Rent in Aecs Layout-Singasandra, Singasandra, Hosur Road Bangalore",AECS Layout-Singasandra,Bangalore,900.0,2,2,0,Semi-Furnished,83.0,75000.0
"2 BHK Flat for Rent in Rajajinagar, Bangalore",Rajaji Nagar,Bangalore,1300.0,2,2,0,Semi-Furnished,142.0,190000.0
"2 BHK Flat for Rent in Block 4 Koramangala, Bangalore",Koramangala Block 4,Bangalore,1100.0,2,2,0,Semi-Furnished,38.0,42000.0
"3 BHK Flat for Rent in Defence Enclave, Bangalore",Defence Enclave,Bangalore,1600.0,3,4,0,Semi-Furnished,27.0,43000.0
"3 BHK Flat for Rent in Hebbal, Bangalore",Hebbal,Bangalore,2700.0,3,4,3,Semi-Furnished,93.0,250000.0
